Fiscal Year,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,MORT-30-COPD Achievement Threshold,MORT-30-COPD Benchmark,MORT-30-COPD Baseline Rate,MORT-30-COPD Performance Rate,MORT-30-COPD Achievement Points,MORT-30-COPD Improvement Points,MORT-30-COPD Measure Score,MORT-30-CABG Achievement Threshold,MORT-30-CABG Benchmark,MORT-30-CABG Baseline Rate,MORT-30-CABG Performance Rate,MORT-30-CABG Achievement Points,MORT-30-CABG Improvement Points,MORT-30-CABG Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
2024,50152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,SAN FRANCISCO,0.869247,0.887868,0.864955,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.897636,0.873879,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.849225,0.840937,1 out of 10,0 out of 9,1 out of 10,0.916491,0.934002,0.909610,0.913109,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.021351,0.032441,0 out of 10,0 out of 9,0 out of 10
2024,50158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,LOS ANGELES,0.869247,0.887868,0.885624,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.915320,0.904822,8 out of 10,0 out of 9,8 out of 10,0.840281,0.872976,0.886354,0.859765,6 out of 10,0 out of 9,6 out of 10,0.916491,0.934002,0.920333,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,50159,VENTURA COUNTY MEDICAL CENTER,300 HILLMONT AVENUE,VENTURA,CA,93003,VENTURA,0.869247,0.887868,0.856990,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.881170,0.879285,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.837398,0.821659,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.917289,0.896604,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.025444,0.023716,3 out of 10,2 out of 9,3 out of 10
2024,50168,PROVIDENCE ST. JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,ORANGE,0.869247,0.887868,0.869741,0.862588,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.875032,0.876424,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.842737,0.793360,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.917972,0.887090,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.975933,0.974507,5 out of 10,0 out of 9,5 out of 10,0.025396,0.018159,0.025823,0.032310,0 out of 10,0 out of 9,0 out of 10
2024,50169,PIH HEALTH HOSPITAL-WHITTIER,12401 WASHINGTON BLVD,WHITTIER,CA,90602,LOS ANGELES,0.869247,0.887868,0.878804,0.862753,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.915463,0.888010,3 out of 10,0 out of 9,3 out of 10,0.840281,0.872976,0.872135,0.842727,1 out of 10,0 out of 9,1 out of 10,0.916491,0.934002,0.926722,0.915302,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.962113,0.974748,5 out of 10,6 out of 9,6 out of 10,0.025396,0.018159,0.020259,0.024292,2 out of 10,0 out of 9,2 out of 10
2024,50174,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA,0.869247,0.887868,0.873389,0.863219,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.907137,0.883322,1 out of 10,0 out of 9,1 out of 10,0.840281,0.872976,0.822855,0.828230,0 out of 10,1 out of 9,1 out of 10,0.916491,0.934002,0.913862,0.914335,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.974663,0.974715,5 out of 10,0 out of 9,5 out of 10,0.025396,0.018159,0.025513,0.021139,6 out of 10,5 out of 9,6 out of 10
2024,50179,EMANUEL MEDICAL CENTER,825 DELBON AVE,TURLOCK,CA,95382,STANISLAUS,0.869247,0.887868,0.873588,0.870990,1 out of 10,0 out of 9,1 out of 10,0.882308,0.907733,0.876226,0.894798,5 out of 10,5 out of 9,5 out of 10,0.840281,0.872976,0.826739,0.771753,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.893163,0.914425,0 out of 10,5 out of 9,5 out of 10,0.969499,0.980319,0.972865,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.026391,0.026188,0 out of 10,0 out of 9,0 out of 10
2024,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CONTRA COSTA,0.869247,0.887868,0.887662,0.856135,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.896200,0.908862,10 out of 10,9 out of 9,10 out of 10,0.840281,0.872976,0.852106,0.837130,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.928970,0.912809,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.021691,0.017414,10 out of 10,9 out of 9,10 out of 10
2024,50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,LOS ANGELES,0.869247,0.887868,0.868836,0.885560,8 out of 10,8 out of 9,8 out of 10,0.882308,0.907733,0.885553,0.878564,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.836725,0.805412,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.932045,0.913094,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,50194,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,95076,SANTA CRUZ,0.869247,0.887868,0.866489,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.867764,0.883009,1 out of 10,3 out of 9,3 out of 10,0.840281,0.872976,0.832986,0.786975,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.891832,0.901005,0 out of 10,2 out of 9,2 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024983,Not Available,Not Available,Not Available,Not Available
2024,50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,0.869247,0.887868,0.877073,0.877539,5 out of 10,0 out of 9,5 out of 10,0.882308,0.907733,0.896153,0.868102,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.847378,0.778199,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.917322,0.903314,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.973474,0.970522,1 out of 10,0 out of 9,1 out of 10,0.025396,0.018159,0.014388,0.023039,3 out of 10,0 out of 9,3 out of 10
2024,50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,0.869247,0.887868,0.863971,0.887437,9 out of 10,9 out of 9,9 out of 10,0.882308,0.907733,0.907621,0.898689,6 out of 10,0 out of 9,6 out of 10,0.840281,0.872976,0.859642,0.850677,3 out of 10,0 out of 9,3 out of 10,0.916491,0.934002,0.936027,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,0.968979,0.970169,1 out of 10,1 out of 9,1 out of 10,0.025396,0.018159,0.018585,0.017946,10 out of 10,9 out of 9,10 out of 10
2024,50204,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552,LOS ANGELES,0.869247,0.887868,0.883818,0.855386,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.870294,0.881365,0 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.833823,0.776397,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.898433,0.898466,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.027069,0.041538,0 out of 10,0 out of 9,0 out of 10
2024,50211,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,CA,94501,ALAMEDA,0.869247,0.887868,0.862132,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.885393,0.877618,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.823396,0.801583,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.933021,0.916072,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,50222,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911,SAN DIEGO,0.869247,0.887868,0.860558,0.863949,0 out of 10,1 out of 9,1 out of 10,0.882308,0.907733,0.901832,0.905691,9 out of 10,6 out of 9,9 out of 10,0.840281,0.872976,0.852438,0.844108,2 out of 10,0 out of 9,2 out of 10,0.916491,0.934002,0.940890,0.912475,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.968012,0.971779,2 out of 10,3 out of 9,3 out of 10,0.025396,0.018159,0.020939,0.027376,0 out of 10,0 out of 9,0 out of 10
2024,50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,ORANGE,0.869247,0.887868,0.867295,0.872112,2 out of 10,2 out of 9,2 out of 10,0.882308,0.907733,0.888859,0.875587,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.858176,0.821824,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.918798,0.925073,5 out of 10,4 out of 9,5 out of 10,0.969499,0.980319,0.974418,0.975020,5 out of 10,1 out of 9,5 out of 10,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,50228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,1001 POTRERO AVENUE,SAN FRANCISCO,CA,94110,SAN FRANCISCO,0.869247,0.887868,0.861971,0.872742,2 out of 10,4 out of 9,4 out of 10,0.882308,0.907733,0.894554,0.893166,4 out of 10,0 out of 9,4 out of 10,0.840281,0.872976,0.820895,0.854929,5 out of 10,6 out of 9,6 out of 10,0.916491,0.934002,0.925226,0.926306,6 out of 10,1 out of 9,6 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.026168,0.025154,1 out of 10,1 out of 9,1 out of 10
2024,50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,ORANGE,0.869247,0.887868,0.867798,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.911801,0.873268,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.887438,0.820331,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.918541,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,LOS ANGELES,0.869247,0.887868,0.862708,0.879831,6 out of 10,6 out of 9,6 out of 10,0.882308,0.907733,0.884250,0.889986,3 out of 10,2 out of 9,3 out of 10,0.840281,0.872976,0.824854,0.817660,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.917037,0.886204,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.971535,0.966819,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.025347,0.023232,3 out of 10,2 out of 9,3 out of 10
2024,50232,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,0.869247,0.887868,0.874822,0.884763,8 out of 10,7 out of 9,8 out of 10,0.882308,0.907733,0.854783,0.863328,0 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.815219,0.800586,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.885515,0.916511,1 out of 10,6 out of 9,6 out of 10,0.969499,0.980319,0.953142,0.965909,0 out of 10,4 out of 9,4 out of 10,0.025396,0.018159,0.026379,0.021749,5 out of 10,5 out of 9,5 out of 10
2024,50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,SAN DIEGO,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.878568,0.892478,4 out of 10,4 out of 9,4 out of 10,0.840281,0.872976,0.832341,0.831188,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.901889,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.020852,0.026306,0 out of 10,0 out of 9,0 out of 10
2024,50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,501 SOUTH BUENA VISTA STREET,BURBANK,CA,91505,LOS ANGELES,0.869247,0.887868,0.878625,0.886836,9 out of 10,8 out of 9,9 out of 10,0.882308,0.907733,0.887869,0.889286,3 out of 10,0 out of 9,3 out of 10,0.840281,0.872976,0.855965,0.850408,3 out of 10,0 out of 9,3 out of 10,0.916491,0.934002,0.929972,0.904531,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.972826,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024408,0.029415,0 out of 10,0 out of 9,0 out of 10
2024,50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,2975 N SYCAMORE DR,SIMI VALLEY,CA,93065,VENTURA,0.869247,0.887868,0.870454,0.877658,5 out of 10,4 out of 9,5 out of 10,0.882308,0.907733,0.876691,0.886871,2 out of 10,3 out of 9,3 out of 10,0.840281,0.872976,0.860458,0.849670,3 out of 10,0 out of 9,3 out of 10,0.916491,0.934002,0.932745,0.906795,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.032100,0.031603,0 out of 10,0 out of 9,0 out of 10
2024,50238,USC ARCADIA HOSPITAL,300 W HUNTINGTON DR,ARCADIA,CA,91006,LOS ANGELES,0.869247,0.887868,0.884355,0.877564,5 out of 10,0 out of 9,5 out of 10,0.882308,0.907733,0.907361,0.900561,7 out of 10,0 out of 9,7 out of 10,0.840281,0.872976,0.858426,0.836580,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.934715,0.901029,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.974950,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.030082,0.024637,1 out of 10,4 out of 9,4 out of 10
2024,50239,GLENDALE ADVENTIST MEDICAL CENTER,1509 E WILSON TERRACE,GLENDALE,CA,91206,LOS ANGELES,0.869247,0.887868,0.889541,0.891128,10 out of 10,9 out of 9,10 out of 10,0.882308,0.907733,0.914828,0.899893,7 out of 10,0 out of 9,7 out of 10,0.840281,0.872976,0.857285,0.842188,1 out of 10,0 out of 9,1 out of 10,0.916491,0.934002,0.935089,0.925742,5 out of 10,0 out of 9,5 out of 10,0.969499,0.980319,0.965085,0.975442,5 out of 10,6 out of 9,6 out of 10,0.025396,0.018159,0.031948,0.021123,6 out of 10,7 out of 9,7 out of 10
2024,50242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,SANTA CRUZ,0.869247,0.887868,0.872882,0.880744,6 out of 10,5 out of 9,6 out of 10,0.882308,0.907733,0.871893,0.881161,0 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.818627,0.791319,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.921188,0.906692,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.971534,0.973268,4 out of 10,1 out of 9,4 out of 10,0.025396,0.018159,0.031140,0.025615,0 out of 10,4 out of 9,4 out of 10
2024,50243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,RIVERSIDE,0.869247,0.887868,0.846724,0.870847,1 out of 10,5 out of 9,5 out of 10,0.882308,0.907733,0.860086,0.870205,0 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.838898,0.797987,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.923611,0.910368,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.966352,0.969627,1 out of 10,2 out of 9,2 out of 10,0.025396,0.018159,0.027192,0.023384,3 out of 10,4 out of 9,4 out of 10
2024,50245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO,0.869247,0.887868,0.872425,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.888815,0.878721,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.842823,0.798358,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.926915,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,50248,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906,MONTEREY,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.885303,0.880498,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.825053,0.818438,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.902031,0.907474,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,50254,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,CA,95667,EL DORADO,0.869247,0.887868,0.850107,0.876387,4 out of 10,6 out of 9,6 out of 10,0.882308,0.907733,0.856048,0.865708,0 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.833199,0.819747,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.916996,0.902670,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.025220,0.034973,0 out of 10,0 out of 9,0 out of 10
2024,50261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,TULARE,0.869247,0.887868,0.831944,0.876192,4 out of 10,7 out of 9,7 out of 10,0.882308,0.907733,0.866326,0.871159,0 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.793253,0.741614,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.876937,0.881984,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.025095,0.032058,0 out of 10,0 out of 9,0 out of 10
2024,50262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,LOS ANGELES,0.869247,0.887868,0.876500,0.882969,7 out of 10,5 out of 9,7 out of 10,0.882308,0.907733,0.904788,0.909810,10 out of 10,9 out of 9,10 out of 10,0.840281,0.872976,0.850511,0.861464,6 out of 10,4 out of 9,6 out of 10,0.916491,0.934002,0.924983,0.917227,1 out of 10,0 out of 9,1 out of 10,0.969499,0.980319,0.974750,0.977551,7 out of 10,5 out of 9,7 out of 10,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,50272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,SAN BERNARDINO,0.869247,0.887868,0.871268,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.880463,0.889514,3 out of 10,3 out of 9,3 out of 10,0.840281,0.872976,0.822354,0.839515,0 out of 10,3 out of 9,3 out of 10,0.916491,0.934002,0.914783,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.025047,0.020311,7 out of 10,6 out of 9,7 out of 10
2024,50276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,CONTRA COSTA,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.876427,0.892706,4 out of 10,5 out of 9,5 out of 10,0.840281,0.872976,0.830316,0.815847,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.924665,0.908195,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,LOS ANGELES,0.869247,0.887868,0.878198,0.889121,10 out of 10,9 out of 9,10 out of 10,0.882308,0.907733,0.890483,0.887384,2 out of 10,0 out of 9,2 out of 10,0.840281,0.872976,0.849457,0.849678,3 out of 10,0 out of 9,3 out of 10,0.916491,0.934002,0.917813,0.911756,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.025671,0.022958,4 out of 10,3 out of 9,4 out of 10
2024,50279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,CA,92252,SAN BERNARDINO,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.847163,0.871889,0 out of 10,4 out of 9,4 out of 10,0.840281,0.872976,0.811415,0.816721,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.908930,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.025847,Not Available,Not Available,Not Available,Not Available
2024,50280,MERCY MEDICAL CENTER REDDING,2175 ROSALINE AVE  CLAIRMONT HGTS,REDDING,CA,96001,SHASTA,0.869247,0.887868,0.826894,0.879969,6 out of 10,8 out of 9,8 out of 10,0.882308,0.907733,0.837116,0.836326,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.788250,0.816987,0 out of 10,3 out of 9,3 out of 10,0.916491,0.934002,0.856088,0.890542,0 out of 10,4 out of 9,4 out of 10,0.969499,0.980319,0.961076,0.962166,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.014806,0.030266,0 out of 10,0 out of 9,0 out of 10
2024,50281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,LOS ANGELES,0.869247,0.887868,0.882963,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.884247,0.881201,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.889970,0.854400,4 out of 10,0 out of 9,4 out of 10,0.916491,0.934002,0.921993,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
